# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1595       5.568013570511e-11       3.322116068960e-12      -1.233831426907e-12       0.000000000000e+00       9.457721438146e-16       1.035028157418e-16       4.657676389004e-17 
 1596       5.550179863334e-11       3.321284971192e-12      -1.309099215876e-12       0.000000000000e+00       9.432692496029e-16       1.019036458858e-16       4.657083890135e-17 
 1597       5.532996993045e-11       3.320010845304e-12      -1.384242905802e-12       0.000000000000e+00       9.407741512371e-16       1.003204715523e-16       4.656411106264e-17 
 1598       5.516460171981e-11       3.318296079512e-12      -1.459236784655e-12       0.000000000000e+00       9.382868253771e-16       9.875294109872e-17       4.655647142199e-17 
 1599       5.500563241041e-11       3.316144135722e-12      -1.534057209130e-12       0.000000000000e+00       9.358072513017e-16       9.720077028331e-17       4.654775206388e-17 
 1600       5.485300000701e-11       3.313558499274e-12      -1.608680421485e-12       0.000000000000e+00       9.333354080006e-16       9.566367318260e-17       4.653778424451e-17 
 1601       5.470664210945e-11       3.310542678989e-12      -1.683082549363e-12       0.000000000000e+00       9.308712741738e-16       9.414136218875e-17       4.652639839053e-17 
 1602       5.456649591197e-11       3.307100207202e-12      -1.757239605621e-12       0.000000000000e+00       9.284148282306e-16       9.263354800678e-17       4.651342409773e-17 
 1603       5.443249820254e-11       3.303234639806e-12      -1.831127488149e-12       0.000000000000e+00       9.259660482896e-16       9.113993965172e-17       4.649869012979e-17 
 1604       5.430458536215e-11       3.298949556289e-12      -1.904721979698e-12       0.000000000000e+00       9.235249121776e-16       8.966024444591e-17       4.648202441691e-17 
 1605       5.418269336415e-11       3.294248559777e-12      -1.977998747699e-12       0.000000000000e+00       9.210913974296e-16       8.819416801619e-17       4.646325405463e-17 
 1606       5.406675777354e-11       3.289135277071e-12      -2.050933344089e-12       0.000000000000e+00       9.186654812876e-16       8.674141429114e-17       4.644220530246e-17 
 1607       5.395671374632e-11       3.283613358687e-12      -2.123501205135e-12       0.000000000000e+00       9.162471407006e-16       8.530168549829e-17       4.641870358261e-17 
 1608       5.385249602879e-11       3.277686478899e-12      -2.195677651257e-12       0.000000000000e+00       9.138363523236e-16       8.387468216138e-17       4.639257347874e-17 
 1609       5.375403895687e-11       3.271358335773e-12      -2.267437886852e-12       0.000000000000e+00       9.114330925174e-16       8.246010309754e-17       4.636363873461e-17 
 1610       5.366127645540e-11       3.264632651212e-12      -2.338757000116e-12       0.000000000000e+00       9.090373373476e-16       8.105764541456e-17       4.633172225284e-17 
 1611       5.357414203748e-11       3.257513170994e-12      -2.409609962871e-12       0.000000000000e+00       9.066490625845e-16       7.966700450809e-17       4.629664609360e-17 
 1612       5.349256880378e-11       3.250003664811e-12      -2.479971630385e-12       0.000000000000e+00       9.042682437020e-16       7.828787405888e-17       4.625823147333e-17 
 1613       5.341648944186e-11       3.242107926309e-12      -2.549816741200e-12       0.000000000000e+00       9.018948558776e-16       7.691994603001e-17       4.621629876345e-17 
 1614       5.334583622548e-11       3.233829773128e-12      -2.619119916949e-12       0.000000000000e+00       8.995288739915e-16       7.556291066409e-17       4.617066748906e-17 
 1615       5.328054101390e-11       3.225173046944e-12      -2.687855662187e-12       0.000000000000e+00       8.971702726258e-16       7.421645648052e-17       4.612115632766e-17 
 1616       5.322053525125e-11       3.216141613504e-12      -2.755998364210e-12       0.000000000000e+00       8.948190260646e-16       7.288027027270e-17       4.606758310789e-17 
 1617       5.316574996578e-11       3.206739362669e-12      -2.823522292880e-12       0.000000000000e+00       8.924751082929e-16       7.155403710527e-17       4.600976480817e-17 
 1618       5.311611576923e-11       3.196970208455e-12      -2.890401600449e-12       0.000000000000e+00       8.901384929959e-16       7.023744031132e-17       4.594751755548e-17 
 1619       5.307156285612e-11       3.186838089070e-12      -2.956610321382e-12       0.000000000000e+00       8.878091535591e-16       6.893016148961e-17       4.588065662406e-17 
 1620       5.303202100307e-11       3.176346966954e-12      -3.022122372181e-12       0.000000000000e+00       8.854870630671e-16       6.763188050182e-17       4.580899643409e-17 
 1621       5.299741956814e-11       3.165500828821e-12      -3.086911551208e-12       0.000000000000e+00       8.831721943032e-16       6.634227546978e-17       4.573235055042e-17 
 1622       5.296768749008e-11       3.154303685695e-12      -3.150951538510e-12       0.000000000000e+00       8.808645197490e-16       6.506102277267e-17       4.565053168130e-17 
 1623       5.294275328775e-11       3.142759572954e-12      -3.214215895642e-12       0.000000000000e+00       8.785640115838e-16       6.378779704426e-17       4.556335167705e-17 
 1624       5.292254505935e-11       3.130872550369e-12      -3.276678065490e-12       0.000000000000e+00       8.762706416836e-16       6.252227117014e-17       4.547062152881e-17 
 1625       5.290699048177e-11       3.118646702139e-12      -3.338311372095e-12       0.000000000000e+00       8.739843816213e-16       6.126411628495e-17       4.537215136723e-17 
 1626       5.289601680991e-11       3.106086136939e-12      -3.399089020477e-12       0.000000000000e+00       8.717052026653e-16       6.001300176960e-17       4.526775046121e-17 
 1627       5.288955087599e-11       3.093194987950e-12      -3.458984096460e-12       0.000000000000e+00       8.694330757796e-16       5.876859524848e-17       4.515722721655e-17 
 1628       5.288751908886e-11       3.079977412909e-12      -3.517969566490e-12       0.000000000000e+00       8.671679716228e-16       5.753056258674e-17       4.504038917474e-17 
 1629       5.288984743334e-11       3.066437594140e-12      -3.576018277468e-12       0.000000000000e+00       8.649098605477e-16       5.629856788745e-17       4.491704301160e-17 
 1630       5.289646146950e-11       3.052579738599e-12      -3.633102956565e-12       0.000000000000e+00       8.626587126008e-16       5.507227348888e-17       4.478699453607e-17 
 1631       5.290728633204e-11       3.038408077914e-12      -3.689196211050e-12       0.000000000000e+00       8.604144975216e-16       5.385133996168e-17       4.465004868882e-17 
 1632       5.292224672951e-11       3.023926868419e-12      -3.744270528113e-12       0.000000000000e+00       8.581771847419e-16       5.263542610615e-17       4.450600954107e-17 
 1633       5.294126694373e-11       3.009140391201e-12      -3.798298274688e-12       0.000000000000e+00       8.559467433858e-16       5.142418894946e-17       4.435468029321e-17 
 1634       5.296427082903e-11       2.994052952137e-12      -3.851251697277e-12       0.000000000000e+00       8.537231422682e-16       5.021728374284e-17       4.419586327357e-17 
 1635       5.299118181161e-11       2.978668881930e-12      -3.903102921774e-12       0.000000000000e+00       8.515063498952e-16       4.901436395884e-17       4.402935993712e-17 
 1636       5.302192018233e-11       2.962992929433e-12      -3.953827751587e-12       0.000000000000e+00       8.492963368765e-16       4.781518516615e-17       4.385503209258e-17 
 1637       5.305639495003e-11       2.947031445360e-12      -4.003417099508e-12       0.000000000000e+00       8.470930831891e-16       4.661991767547e-17       4.367298618522e-17 
 1638       5.309451191401e-11       2.930791209239e-12      -4.051865657721e-12       0.000000000000e+00       8.448965709778e-16       4.542883668396e-17       4.348339065945e-17 
 1639       5.313617636309e-11       2.914279037145e-12      -4.099168108776e-12       0.000000000000e+00       8.427067821468e-16       4.424221865325e-17       4.328641488146e-17 
 1640       5.318129307485e-11       2.897501781767e-12      -4.145319125583e-12       0.000000000000e+00       8.405236983591e-16       4.306034131136e-17       4.308222914064e-17 
 1641       5.322976631482e-11       2.880466332458e-12      -4.190313371406e-12       0.000000000000e+00       8.383473010363e-16       4.188348365455e-17       4.287100465101e-17 
 1642       5.328149983563e-11       2.863179615297e-12      -4.234145499857e-12       0.000000000000e+00       8.361775713583e-16       4.071192594922e-17       4.265291355275e-17 
 1643       5.333639687626e-11       2.845648593141e-12      -4.276810154889e-12       0.000000000000e+00       8.340144902622e-16       3.954594973377e-17       4.242812891360e-17 
 1644       5.339436016120e-11       2.827880265689e-12      -4.318301970791e-12       0.000000000000e+00       8.318580384424e-16       3.838583782052e-17       4.219682473032e-17 
 1645       5.345529189968e-11       2.809881669536e-12      -4.358615572180e-12       0.000000000000e+00       8.297081963499e-16       3.723187429754e-17       4.195917593016e-17 
 1646       5.351909378482e-11       2.791659878228e-12      -4.397745573996e-12       0.000000000000e+00       8.275649441920e-16       3.608434453058e-17       4.171535837230e-17 
 1647       5.358566699286e-11       2.773222002326e-12      -4.435686581498e-12       0.000000000000e+00       8.254282619316e-16       3.494353516492e-17       4.146554884933e-17 
 1648       5.365491218234e-11       2.754575189455e-12      -4.472433190252e-12       0.000000000000e+00       8.232981292870e-16       3.380973412726e-17       4.120992508868e-17 
 1649       5.372672949332e-11       2.735726624369e-12      -4.507979986133e-12       0.000000000000e+00       8.211745257311e-16       3.268323062760e-17       4.094866575407e-17 
 1650       5.380101854654e-11       2.716683529005e-12      -4.542321545311e-12       0.000000000000e+00       8.190574304915e-16       3.156431516113e-17       4.068195044700e-17 
 1651       5.387767844263e-11       2.697453162538e-12      -4.575452434249e-12       0.000000000000e+00       8.169468225492e-16       3.045327951010e-17       4.040995970818e-17 
 1652       5.395660776132e-11       2.678042821443e-12      -4.607367209696e-12       0.000000000000e+00       8.148426806391e-16       2.935041674571e-17       4.013287501897e-17 
 1653       5.403770456062e-11       2.658459839551e-12      -4.638060418683e-12       0.000000000000e+00       8.127449832487e-16       2.825602122998e-17       3.985087880287e-17 
 1654       5.412086637600e-11       2.638711588105e-12      -4.667526598511e-12       0.000000000000e+00       8.106537086181e-16       2.717038861764e-17       3.956415442696e-17 
 1655       5.420599021964e-11       2.618805475816e-12      -4.695760276752e-12       0.000000000000e+00       8.085688347395e-16       2.609381585801e-17       3.927288620335e-17 
 1656       5.429297257956e-11       2.598748948927e-12      -4.722755971237e-12       0.000000000000e+00       8.064903393566e-16       2.502660119690e-17       3.897725939065e-17 
 1657       5.438170941887e-11       2.578549491262e-12      -4.748508190054e-12       0.000000000000e+00       8.044181999642e-16       2.396904417844e-17       3.867746019538e-17 
 1658       5.447209617491e-11       2.558214624290e-12      -4.773011431539e-12       0.000000000000e+00       8.023523938078e-16       2.292144564701e-17       3.837367577350e-17 
 1659       5.456402775851e-11       2.537751907177e-12      -4.796260184272e-12       0.000000000000e+00       8.002928978829e-16       2.188410774911e-17       3.806609423180e-17 
 1660       5.465739855314e-11       2.517168936849e-12      -4.818248927069e-12       0.000000000000e+00       7.982396889349e-16       2.085733393522e-17       3.775490462939e-17 
 1661       5.475210241410e-11       2.496473348045e-12      -4.838972128976e-12       0.000000000000e+00       7.961927434583e-16       1.984142896172e-17       3.744029697914e-17 
 1662       5.484803266777e-11       2.475672813376e-12      -4.858424249265e-12       0.000000000000e+00       7.941520376967e-16       1.883669889273e-17       3.712246224914e-17 
 1663       5.494508211074e-11       2.454775043382e-12      -4.876599737425e-12       0.000000000000e+00       7.921175476415e-16       1.784345110201e-17       3.680159236415e-17 
 1664       5.504314300905e-11       2.433787786591e-12      -4.893493033159e-12       0.000000000000e+00       7.900892490324e-16       1.686199427486e-17       3.647788020707e-17 
 1665       5.514210709736e-11       2.412718829575e-12      -4.909098566375e-12       0.000000000000e+00       7.880671173564e-16       1.589263840996e-17       3.615151962037e-17 
 1666       5.524186557817e-11       2.391575997005e-12      -4.923410757179e-12       0.000000000000e+00       7.860511278473e-16       1.493569482128e-17       3.582270540757e-17 
 1667       5.534230912099e-11       2.370367151714e-12      -4.936424015874e-12       0.000000000000e+00       7.840412554855e-16       1.399147613997e-17       3.549163333470e-17 
 1668       5.544332786154e-11       2.349100194749e-12      -4.948132742948e-12       0.000000000000e+00       7.820374749972e-16       1.306029631621e-17       3.515850013170e-17 
 1669       5.554481140098e-11       2.327783065433e-12      -4.958531329072e-12       0.000000000000e+00       7.800397608546e-16       1.214247062112e-17       3.482350349396e-17 
 1670       5.564664880505e-11       2.306423741419e-12      -4.967614155092e-12       0.000000000000e+00       7.780480872744e-16       1.123831564861e-17       3.448684208369e-17 
 1671       5.574872860332e-11       2.285030238746e-12      -4.975375592022e-12       0.000000000000e+00       7.760624282184e-16       1.034814931729e-17       3.414871553144e-17 
 1672       5.585093878834e-11       2.263610611904e-12      -4.981810001039e-12       0.000000000000e+00       7.740827573923e-16       9.472290872362e-18       3.380932443753e-17 
 1673       5.595316681485e-11       2.242172953882e-12      -4.986911733479e-12       0.000000000000e+00       7.721090482455e-16       8.611060887448e-18       3.346887037349e-17 
 1674       5.605529959901e-11       2.220725396231e-12      -4.990675130826e-12       0.000000000000e+00       7.701412739708e-16       7.764781266522e-18       3.312755588354e-17 
 1675       5.615723106010e-11       2.199275736664e-12      -4.993097632376e-12       0.000000000000e+00       7.681794095100e-16       6.933745475308e-18       3.278555106023e-17 
 1676       5.625888481945e-11       2.177830318183e-12      -4.994189127909e-12       0.000000000000e+00       7.662234375927e-16       6.118128947392e-18       3.244289294916e-17 
 1677       5.636019169820e-11       2.156395140276e-12      -4.993962686696e-12       0.000000000000e+00       7.642733427494e-16       5.318077899274e-18       3.209958526848e-17 
 1678       5.646108219227e-11       2.134976230525e-12      -4.992431457380e-12       0.000000000000e+00       7.623291093096e-16       4.533739030406e-18       3.175563175497e-17 
 1679       5.656148647186e-11       2.113579644648e-12      -4.989608668092e-12       0.000000000000e+00       7.603907214015e-16       3.765259523804e-18       3.141103616405e-17 
 1680       5.666133438097e-11       2.092211466541e-12      -4.985507626588e-12       0.000000000000e+00       7.584581629515e-16       3.012787046656e-18       3.106580226983e-17 
 1681       5.676055543693e-11       2.070877808318e-12      -4.980141720371e-12       0.000000000000e+00       7.565314176838e-16       2.276469750928e-18       3.071993386512e-17 
 1682       5.685907882992e-11       2.049584810355e-12      -4.973524416816e-12       0.000000000000e+00       7.546104691202e-16       1.556456273977e-18       3.037343476147e-17 
 1683       5.695683342246e-11       2.028338641328e-12      -4.965669263301e-12       0.000000000000e+00       7.526953005796e-16       8.528957391558e-19       3.002630878917e-17 
 1684       5.705374774896e-11       2.007145498259e-12      -4.956589887331e-12       0.000000000000e+00       7.507858951776e-16       1.659377564247e-19       2.967855979730e-17 
 1685       5.714975001523e-11       1.986011606552e-12      -4.946299996665e-12       0.000000000000e+00       7.488822358261e-16      -5.042675770413e-19       2.933019165376e-17 
 1686       5.724476809798e-11       1.964943220039e-12      -4.934813379443e-12       0.000000000000e+00       7.469843052331e-16      -1.157569676243e-18       2.898120824529e-17 
 1687       5.733872954437e-11       1.943946621019e-12      -4.922143904313e-12       0.000000000000e+00       7.450920859021e-16      -1.793817467750e-18       2.863161347747e-17 
 1688       5.743156157148e-11       1.923028120303e-12      -4.908305520556e-12       0.000000000000e+00       7.432055601319e-16      -2.412859389089e-18       2.828141127479e-17 
 1689       5.752319106589e-11       1.902194057248e-12      -4.893312258215e-12       0.000000000000e+00       7.413247100160e-16      -3.014543388138e-18       2.793060558064e-17 
 1690       5.761354458314e-11       1.881450799808e-12      -4.877178228220e-12       0.000000000000e+00       7.394495174427e-16      -3.598716922515e-18       2.757920035737e-17 
 1691       5.770254834729e-11       1.860804744568e-12      -4.859917622518e-12       0.000000000000e+00       7.375799640941e-16      -4.165226958971e-18       2.722719958627e-17 
 1692       5.779012825042e-11       1.840262316788e-12      -4.841544714192e-12       0.000000000000e+00       7.357160314460e-16      -4.713919972783e-18       2.687460726765e-17 
 1693       5.787620985214e-11       1.819829970447e-12      -4.822073857597e-12       0.000000000000e+00       7.338577007678e-16      -5.244641947140e-18       2.652142742083e-17 
 1694       5.796071837913e-11       1.799514188279e-12      -4.801519488480e-12       0.000000000000e+00       7.320049531216e-16      -5.757238372540e-18       2.616766408418e-17 
 1695       5.804357872463e-11       1.779321481821e-12      -4.779896124111e-12       0.000000000000e+00       7.301577693621e-16      -6.251554246176e-18       2.581332131513e-17 
 1696       5.812471544798e-11       1.759258391449e-12      -4.757218363406e-12       0.000000000000e+00       7.283161301365e-16      -6.727434071331e-18       2.545840319023e-17 
 1697       5.820405277414e-11       1.739331486421e-12      -4.733500887055e-12       0.000000000000e+00       7.264800158835e-16      -7.184721856771e-18       2.510291380514e-17 
 1698       5.828151459319e-11       1.719547364921e-12      -4.708758457652e-12       0.000000000000e+00       7.246494068334e-16      -7.623261116129e-18       2.474685727467e-17 
 1699       5.835702445986e-11       1.699912654097e-12      -4.683005919815e-12       0.000000000000e+00       7.228242830075e-16      -8.042894867303e-18       2.439023773282e-17 
 1700       5.843050559305e-11       1.680434010105e-12      -4.656258200320e-12       0.000000000000e+00       7.210046242179e-16      -8.443465631845e-18       2.403305933279e-17 
 1701       5.850188087534e-11       1.661118118150e-12      -4.628530308222e-12       0.000000000000e+00       7.191904100670e-16      -8.824815434353e-18       2.367532624699e-17 
 1702       5.857107285251e-11       1.641971692524e-12      -4.599837334984e-12       0.000000000000e+00       7.173816199471e-16      -9.186785801860e-18       2.331704266712e-17 
 1703       5.863800373306e-11       1.623001476654e-12      -4.570194454603e-12       0.000000000000e+00       7.155782330400e-16      -9.529217763228e-18       2.295821280415e-17 
 1704       5.870259538772e-11       1.604214243138e-12      -4.539616923740e-12       0.000000000000e+00       7.137802283170e-16      -9.851951848537e-18       2.259884088834e-17 
 1705       5.876476934899e-11       1.585616793788e-12      -4.508120081841e-12       0.000000000000e+00       7.119875845377e-16      -1.015482808848e-17       2.223893116932e-17 
 1706       5.882444681064e-11       1.567215959673e-12      -4.475719351267e-12       0.000000000000e+00       7.102002802506e-16      -1.043768601375e-17       2.187848791605e-17 
 1707       5.888154862723e-11       1.549018601160e-12      -4.442430237421e-12       0.000000000000e+00       7.084182937921e-16      -1.070036465443e-17       2.151751541689e-17 
 1708       5.893599531362e-11       1.531031607951e-12      -4.408268328874e-12       0.000000000000e+00       7.066416032862e-16      -1.094270253939e-17       2.115601797962e-17 
 1709       5.898770704451e-11       1.513261899134e-12      -4.373249297491e-12       0.000000000000e+00       7.048701866442e-16      -1.116453769567e-17       2.079399993145e-17 
 1710       5.903660365394e-11       1.495716423214e-12      -4.337388898558e-12       0.000000000000e+00       7.031040215645e-16      -1.136570764790e-17       2.043146561908e-17 
 1711       5.908260463482e-11       1.478402158161e-12      -4.300702970910e-12       0.000000000000e+00       7.013430855319e-16      -1.154604941763e-17       2.006841940866e-17 
 1712       5.912562913843e-11       1.461326111449e-12      -4.263207437056e-12       0.000000000000e+00       6.995873558174e-16      -1.170539952279e-17       1.970486568589e-17 
 1713       5.916559597396e-11       1.444495320100e-12      -4.224918303307e-12       0.000000000000e+00       6.978368094779e-16      -1.184359397704e-17       1.934080885603e-17 
 1714       5.920243543212e-11       1.427915996562e-12      -4.185852476456e-12       0.000000000000e+00       6.960914250374e-16      -1.196052880591e-17       1.897626035674e-17 
 1715       5.923612486741e-11       1.411590958295e-12      -4.146030221197e-12       0.000000000000e+00       6.943511875482e-16      -1.205634216133e-17       1.861125976232e-17 
 1716       5.926665341864e-11       1.395522176328e-12      -4.105472723939e-12       0.000000000000e+00       6.926160835724e-16      -1.213123376050e-17       1.824585385969e-17 
 1717       5.929401021239e-11       1.379711627433e-12      -4.064201278310e-12       0.000000000000e+00       6.908860995034e-16      -1.218540451216e-17       1.788008965224e-17 
 1718       5.931818436304e-11       1.364161294130e-12      -4.022237285322e-12       0.000000000000e+00       6.891612215661e-16      -1.221905651841e-17       1.751401436010e-17 
 1719       5.933916497273e-11       1.348873164695e-12      -3.979602253529e-12       0.000000000000e+00       6.874414358160e-16      -1.223239307659e-17       1.714767542047e-17 
 1720       5.935694113138e-11       1.333849233168e-12      -3.936317799187e-12       0.000000000000e+00       6.857267281392e-16      -1.222561868115e-17       1.678112048796e-17 
 1721       5.937150191671e-11       1.319091499357e-12      -3.892405646414e-12       0.000000000000e+00       6.840170842520e-16      -1.219893902549e-17       1.641439743484e-17 
 1722       5.938283639420e-11       1.304601968847e-12      -3.847887627352e-12       0.000000000000e+00       6.823124897008e-16      -1.215256100385e-17       1.604755435140e-17 
 1723       5.939093361712e-11       1.290382653003e-12      -3.802785682321e-12       0.000000000000e+00       6.806129298615e-16      -1.208669271315e-17       1.568063954625e-17 
 1724       5.939578262653e-11       1.276435568982e-12      -3.757121859987e-12       0.000000000000e+00       6.789183899394e-16      -1.200154345484e-17       1.531370154664e-17 
 1725       5.939737245126e-11       1.262762739734e-12      -3.710918317518e-12       0.000000000000e+00       6.772288549688e-16      -1.189732373681e-17       1.494678909876e-17 
 1726       5.939569210793e-11       1.249366194013e-12      -3.664197320741e-12       0.000000000000e+00       6.755443098126e-16      -1.177424527520e-17       1.457995116805e-17 
 1727       5.939073060095e-11       1.236247966381e-12      -3.616981244310e-12       0.000000000000e+00       6.738647391622e-16      -1.163252099629e-17       1.421323693953e-17 
 1728       5.938247692250e-11       1.223410097216e-12      -3.569292571857e-12       0.000000000000e+00       6.721901275371e-16      -1.147236503836e-17       1.384669581810e-17 
 1729       5.937092005257e-11       1.210854632716e-12      -3.521153896159e-12       0.000000000000e+00       6.705204592845e-16      -1.129399275352e-17       1.348037742885e-17 
 1730       5.935604895891e-11       1.198583624911e-12      -3.472587919294e-12       0.000000000000e+00       6.688557185792e-16      -1.109762070965e-17       1.311433161738e-17 
 1731       5.933785259708e-11       1.186599131664e-12      -3.423617452803e-12       0.000000000000e+00       6.671958894230e-16      -1.088346669215e-17       1.274860845012e-17 
 1732       5.931631991041e-11       1.174903216680e-12      -3.374265417849e-12       0.000000000000e+00       6.655409556447e-16      -1.065174970590e-17       1.238325821462e-17 
 1733       5.929143983003e-11       1.163497949512e-12      -3.324554845378e-12       0.000000000000e+00       6.638909008994e-16      -1.040268997708e-17       1.201833141989e-17 
 1734       5.926320127487e-11       1.152385405570e-12      -3.274508876277e-12       0.000000000000e+00       6.622457086689e-16      -1.013650895503e-17       1.165387879667e-17 
 1735       5.923159315161e-11       1.141567666124e-12      -3.224150761537e-12       0.000000000000e+00       6.606053622604e-16      -9.853429314106e-18       1.128995129781e-17 
 1736       5.919660435478e-11       1.131046818313e-12      -3.173503862411e-12       0.000000000000e+00       6.589698448070e-16      -9.553674955573e-18       1.092660009850e-17 
 1737       5.915822376665e-11       1.120824955149e-12      -3.122591650573e-12       0.000000000000e+00       6.573391392672e-16      -9.237471009433e-18       1.056387659667e-17 
 1738       5.911644025730e-11       1.110904175529e-12      -3.071437708281e-12       0.000000000000e+00       6.557132284242e-16      -8.905043836305e-18       1.020183241322e-17 
 1739       5.907124268462e-11       1.101286584234e-12      -3.020065728536e-12       0.000000000000e+00       6.540920948862e-16      -8.556621029282e-18       9.840519392394e-18 
 1740       5.902261989427e-11       1.091974291943e-12      -2.968499515239e-12       0.000000000000e+00       6.524757210856e-16      -8.192431415792e-18       9.479989602058e-18 
 1741       5.897056071972e-11       1.082969415235e-12      -2.916762983357e-12       0.000000000000e+00       6.508640892789e-16      -7.812705059460e-18       9.120295334029e-18 
 1742       5.891505398222e-11       1.074274076597e-12      -2.864880159076e-12       0.000000000000e+00       6.492571815465e-16      -7.417673261973e-18       8.761489104381e-18 
 1743       5.885608849083e-11       1.065890404429e-12      -2.812875179966e-12       0.000000000000e+00       6.476549797920e-16      -7.007568564936e-18       8.403623653758e-18 
 1744       5.879365304240e-11       1.057820533055e-12      -2.760772295141e-12       0.000000000000e+00       6.460574657424e-16      -6.582624751739e-18       8.046751947689e-18 
 1745       5.872773642158e-11       1.050066602724e-12      -2.708595865415e-12       0.000000000000e+00       6.444646209475e-16      -6.143076849416e-18       7.690927176897e-18 
 1746       5.865832740082e-11       1.042630759621e-12      -2.656370363466e-12       0.000000000000e+00       6.428764267794e-16      -5.689161130507e-18       7.336202757616e-18 
 1747       5.858541474035e-11       1.035515155871e-12      -2.604120373995e-12       0.000000000000e+00       6.412928644328e-16      -5.221115114920e-18       6.982632331900e-18 
 1748       5.850898718824e-11       1.028721949547e-12      -2.551870593885e-12       0.000000000000e+00       6.397139149240e-16      -4.739177571794e-18       6.630269767935e-18 
 1749       5.842903348031e-11       1.022253304676e-12      -2.499645832361e-12       0.000000000000e+00       6.381395590911e-16      -4.243588521359e-18       6.279169160355e-18 
 1750       5.834554234022e-11       1.016111391246e-12      -2.447471011152e-12       0.000000000000e+00       6.365697775934e-16      -3.734589236798e-18       5.929384830553e-18 
 1751       5.825850247941e-11       1.010298385211e-12      -2.395371164648e-12       0.000000000000e+00       6.350045509112e-16      -3.212422246110e-18       5.580971326992e-18 
 1752       5.816790259713e-11       1.004816468501e-12      -2.343371440064e-12       0.000000000000e+00       6.334438593455e-16      -2.677331333970e-18       5.233983425519e-18 
 1753       5.807374028135e-11       9.996670416436e-13      -2.291495550350e-12       0.000000000000e+00       6.318876844342e-16      -2.129546697845e-18       4.888471575102e-18 
 1754       5.797604879272e-11       9.948483544385e-13      -2.239761118487e-12       0.000000000000e+00       6.303360132145e-16      -1.569240277108e-18       4.544468192844e-18 
 1755       5.787487050419e-11       9.903578555217e-13      -2.188184294652e-12       0.000000000000e+00       6.287888339953e-16      -9.965700547626e-19       4.202001255192e-18 
 1756       5.777024802071e-11       9.861929779263e-13      -2.136781300033e-12       0.000000000000e+00       6.272461349438e-16      -4.116948706226e-19       3.861098842270e-18 
 1757       5.766222417961e-11       9.823511390587e-13      -2.085568426931e-12       0.000000000000e+00       6.257079040855e-16       1.852255774035e-19       3.521789138008e-18 
 1758       5.755084205090e-11       9.788297406746e-13      -2.034562038856e-12       0.000000000000e+00       6.241741293033e-16       7.940307320304e-19       3.184100430278e-18 
 1759       5.743614493768e-11       9.756261688551e-13      -1.983778570631e-12       0.000000000000e+00       6.226447983382e-16       1.414559175314e-18       2.848061111033e-18 
 1760       5.731817637642e-11       9.727377939818e-13      -1.933234528488e-12       0.000000000000e+00       6.211198987879e-16       2.046648627368e-18       2.513699676436e-18 
 1761       5.719698013737e-11       9.701619707138e-13      -1.882946490171e-12       0.000000000000e+00       6.195994181076e-16       2.690135945082e-18       2.181044726998e-18 
 1762       5.707260022488e-11       9.678960379625e-13      -1.832931105032e-12       0.000000000000e+00       6.180833436092e-16       3.344857120842e-18       1.850124967712e-18 
 1763       5.694508087773e-11       9.659373188682e-13      -1.783205094134e-12       0.000000000000e+00       6.165716624609e-16       4.010647281243e-18       1.520969208190e-18 
 1764       5.681446656952e-11       9.642831207757e-13      -1.733785250348e-12       0.000000000000e+00       6.150643616875e-16       4.687340685809e-18       1.193606362793e-18 
 1765       5.668080200898e-11       9.629307352101e-13      -1.684688438455e-12       0.000000000000e+00       6.135614281695e-16       5.374770725712e-18       8.680654507703e-19 
 1766       5.654413214033e-11       9.618774378528e-13      -1.635931595243e-12       0.000000000000e+00       6.120628486436e-16       6.072769922488e-18       5.443755963918e-19 
 1767       5.640450214365e-11       9.611204885175e-13      -1.587531729609e-12       0.000000000000e+00       6.105686097017e-16       6.781169926755e-18       2.225660290838e-19 
 1768       5.626195743520e-11       9.606571311258e-13      -1.539505922657e-12       0.000000000000e+00       6.090786977911e-16       7.499801516930e-18      -9.733391643622e-20 
 1769       5.611654366777e-11       9.604845936832e-13      -1.491871327799e-12       0.000000000000e+00       6.075930992140e-16       8.228494597947e-18      -4.152948000253e-19 
 1770       5.596830673106e-11       9.606000882550e-13      -1.444645170854e-12       0.000000000000e+00       6.061118001275e-16       8.967078199978e-18      -7.312870759797e-19 
 1771       5.581729275197e-11       9.610008109422e-13      -1.397844750146e-12       0.000000000000e+00       6.046347865432e-16       9.715380477142e-18      -1.045281092901e-18 
 1772       5.566354809500e-11       9.616839418571e-13      -1.351487436608e-12       0.000000000000e+00       6.031620443269e-16       1.047322870623e-17      -1.357247093559e-18 
 1773       5.550711936259e-11       9.626466450998e-13      -1.305590673875e-12       0.000000000000e+00       6.016935591985e-16       1.124044928543e-17      -1.667155214760e-18 
