# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1785       5.203938772913e-11       1.207866846340e-12      -1.231876563396e-12       9.696377630743e-15       5.843983921419e-16       2.111374357480e-17      -5.214522637976e-18 
 1786       5.188956596746e-11       1.209666534184e-12      -1.206451798351e-12       9.686129589049e-15       5.829838827725e-16       2.198660483735e-17      -5.494912316204e-18 
 1787       5.173853827128e-11       1.211620794026e-12      -1.181490404209e-12       9.675844205353e-15       5.815734150974e-16       2.286631505212e-17      -5.772814828455e-18 
 1788       5.158633815653e-11       1.213727452065e-12      -1.157004148354e-12       9.665521725400e-15       5.801669726163e-16       2.375268728424e-17      -6.048198705885e-18 
 1789       5.143299929955e-11       1.215984323050e-12      -1.133004845155e-12       9.655162396167e-15       5.787645386786e-16       2.464553369968e-17      -6.321032371528e-18 
 1790       5.127855553732e-11       1.218389210258e-12      -1.109504356033e-12       9.644766465866e-15       5.773660964834e-16       2.554466556401e-17      -6.591284140163e-18 
 1791       5.112304086771e-11       1.220939905483e-12      -1.086514589521e-12       9.634334183945e-15       5.759716290796e-16       2.644989324112e-17      -6.858922218178e-18 
 1792       5.096649023554e-11       1.223634019805e-12      -1.064045737734e-12       9.623865872983e-15       5.745811205636e-16       2.736097601971e-17      -7.123917476071e-18 
 1793       5.080894189744e-11       1.226468474428e-12      -1.042100969903e-12       9.613362144998e-15       5.731945596869e-16       2.827747114748e-17      -7.386251790989e-18 
 1794       5.065043507678e-11       1.229440005652e-12      -1.020681695635e-12       9.602823686904e-15       5.718119362780e-16       2.919888356167e-17      -7.645909772045e-18 
 1795       5.049100917978e-11       1.232545333680e-12      -9.997893245698e-13       9.592251188790e-15       5.704332400458e-16       3.012471594613e-17      -7.902875993836e-18 
 1796       5.033070379583e-11       1.235781162601e-12      -9.794252663776e-13       9.581645343922e-15       5.690584605798e-16       3.105446872826e-17      -8.157134996407e-18 
 1797       5.016955869767e-11       1.239144180364e-12      -9.595909307568e-13       9.571006848748e-15       5.676875873495e-16       3.198764007576e-17      -8.408671285223e-18 
 1798       5.000761384172e-11       1.242631058753e-12      -9.402877274305e-13       9.560336402903e-15       5.663206097046e-16       3.292372589354e-17      -8.657469331137e-18 
 1799       4.984490936827e-11       1.246238453367e-12      -9.215170661436e-13       9.549634709212e-15       5.649575168743e-16       3.386221982053e-17      -8.903513570358e-18 
 1800       4.968148560181e-11       1.249963003595e-12      -9.032803566597e-13       9.538902473695e-15       5.635982979676e-16       3.480261322654e-17      -9.146788404422e-18 
 1801       4.951738305121e-11       1.253801332594e-12      -8.855790087586e-13       9.528140405573e-15       5.622429419728e-16       3.574439520909e-17      -9.387278200158e-18 
 1802       4.935264241004e-11       1.257750047263e-12      -8.684144322327e-13       9.517349217270e-15       5.608914377572e-16       3.668705259026e-17      -9.624967289657e-18 
 1803       4.918730455680e-11       1.261805738227e-12      -8.517880368847e-13       9.506529624417e-15       5.595437740673e-16       3.763006991355e-17      -9.859839970245e-18 
 1804       4.902141055519e-11       1.265964979804e-12      -8.357012325243e-13       9.495682345859e-15       5.581999395282e-16       3.857292944069e-17      -1.009188050444e-17 
 1805       4.885500165434e-11       1.270224329989e-12      -8.201554289651e-13       9.484808103659e-15       5.568599226433e-16       3.951511114851e-17      -1.032107311995e-17 
 1806       4.868811928911e-11       1.274580330429e-12      -8.051520360223e-13       9.473907623101e-15       5.555237117948e-16       4.045609272579e-17      -1.054740200959e-17 
 1807       4.852080508029e-11       1.279029506400e-12      -7.906924635089e-13       9.462981632693e-15       5.541912952426e-16       4.139534957007e-17      -1.077085133131e-17 
 1808       4.835310083494e-11       1.283568366783e-12      -7.767781212334e-13       9.452030864176e-15       5.528626611246e-16       4.233235478452e-17      -1.099140520811e-17 
 1809       4.818504854655e-11       1.288193404040e-12      -7.634104189966e-13       9.441056052523e-15       5.515377974564e-16       4.326657917478e-17      -1.120904772807e-17 
 1810       4.801669039539e-11       1.292901094195e-12      -7.505907665886e-13       9.430057935949e-15       5.502166921312e-16       4.419749124580e-17      -1.142376294424e-17 
 1811       4.784806874870e-11       1.297687896807e-12      -7.383205737861e-13       9.419037255909e-15       5.488993329193e-16       4.512455719869e-17      -1.163553487468e-17 
 1812       4.767922616098e-11       1.302550254948e-12      -7.266012503492e-13       9.407994757110e-15       5.475857074681e-16       4.604724092756e-17      -1.184434750239e-17 
 1813       4.751020537424e-11       1.307484595179e-12      -7.154342060185e-13       9.396931187507e-15       5.462758033020e-16       4.696500401636e-17      -1.205018477530e-17 
 1814       4.734104931824e-11       1.312487327529e-12      -7.048208505122e-13       9.385847298313e-15       5.449696078219e-16       4.787730573573e-17      -1.225303060621e-17 
 1815       4.717180111081e-11       1.317554845470e-12      -6.947625935232e-13       9.374743844005e-15       5.436671083050e-16       4.878360303983e-17      -1.245286887280e-17 
 1816       4.700250405800e-11       1.322683525895e-12      -6.852608447160e-13       9.363621582321e-15       5.423682919051e-16       4.968335056320e-17      -1.264968341756e-17 
 1817       4.683320165446e-11       1.327869729095e-12      -6.763170137240e-13       9.352481274270e-15       5.410731456517e-16       5.057600061761e-17      -1.284345804777e-17 
 1818       4.666393758361e-11       1.333109798734e-12      -6.679325101463e-13       9.341323684138e-15       5.397816564503e-16       5.146100318888e-17      -1.303417653548e-17 
 1819       4.649475571791e-11       1.338400061828e-12      -6.601087435449e-13       9.330149579485e-15       5.384938110818e-16       5.233780593375e-17      -1.322182261748e-17 
 1820       4.632570011917e-11       1.343736828721e-12      -6.528471234417e-13       9.318959731158e-15       5.372095962028e-16       5.320585417668e-17      -1.340637999524e-17 
 1821       4.615681503874e-11       1.349116393061e-12      -6.461490593155e-13       9.307754913288e-15       5.359289983448e-16       5.406459090676e-17      -1.358783233493e-17 
 1822       4.598814491781e-11       1.354535031779e-12      -6.400159605991e-13       9.296535903301e-15       5.346520039145e-16       5.491345677449e-17      -1.376616326732e-17 
 1823       4.581973438766e-11       1.359989005065e-12      -6.344492366766e-13       9.285303481915e-15       5.333785991930e-16       5.575189008868e-17      -1.394135638782e-17 
 1824       4.565162826990e-11       1.365474556342e-12      -6.294502968799e-13       9.274058433153e-15       5.321087703365e-16       5.657932681323e-17      -1.411339525640e-17 
 1825       4.548387157675e-11       1.370987912249e-12      -6.250205504863e-13       9.262801544341e-15       5.308425033752e-16       5.739520056404e-17      -1.428226339757e-17 
 1826       4.531650951129e-11       1.376525282612e-12      -6.211614067152e-13       9.251533606111e-15       5.295797842134e-16       5.819894260580e-17      -1.444794430037e-17 
 1827       4.514958746772e-11       1.382082860423e-12      -6.178742747254e-13       9.240255412415e-15       5.283205986295e-16       5.898998184888e-17      -1.461042141830e-17 
 1828       4.498315103159e-11       1.387656821818e-12      -6.151605636119e-13       9.228967760518e-15       5.270649322756e-16       5.976774484612e-17      -1.476967816934e-17 
 1829       4.481724598011e-11       1.393243326054e-12      -6.130216824030e-13       9.217671451009e-15       5.258127706773e-16       6.053165578974e-17      -1.492569793585e-17 
 1830       4.465191828237e-11       1.398838515481e-12      -6.114590400578e-13       9.206367287804e-15       5.245640992335e-16       6.128113650812e-17      -1.507846406461e-17 
 1831       4.448721058049e-11       1.404438717414e-12      -6.104727249442e-13       9.195056060466e-15       5.233189042334e-16       6.201577322170e-17      -1.522796456158e-17 
 1832       4.432315160191e-11       1.410041051523e-12      -6.100575317420e-13       9.183738490997e-15       5.220771759172e-16       6.273581827398e-17      -1.537420621735e-17 
 1833       4.415976666298e-11       1.415642827249e-12      -6.102069027802e-13       9.172415286632e-15       5.208389054394e-16       6.344169240423e-17      -1.551720059456e-17 
 1834       4.399708118057e-11       1.421241342340e-12      -6.109142456228e-13       9.161087157482e-15       5.196040838537e-16       6.413381835521e-17      -1.565695934340e-17 
 1835       4.383512067213e-11       1.426833882833e-12      -6.121729330182e-13       9.149754816546e-15       5.183727021129e-16       6.481262087605e-17      -1.579349420177e-17 
 1836       4.367391075591e-11       1.432417723041e-12      -6.139763028496e-13       9.138418979706e-15       5.171447510685e-16       6.547852672504e-17      -1.592681699544e-17 
 1837       4.351347715100e-11       1.437990125538e-12      -6.163176580843e-13       9.127080365739e-15       5.159202214708e-16       6.613196467239e-17      -1.605693963814e-17 
 1838       4.335384567755e-11       1.443548341138e-12      -6.191902667239e-13       9.115739696314e-15       5.146991039687e-16       6.677336550313e-17      -1.618387413174e-17 
 1839       4.319504225681e-11       1.449089608886e-12      -6.225873617538e-13       9.104397696000e-15       5.134813891091e-16       6.740316201984e-17      -1.630763256634e-17 
 1840       4.303709291135e-11       1.454611156035e-12      -6.265021410932e-13       9.093055092268e-15       5.122670673375e-16       6.802178904549e-17      -1.642822712047e-17 
 1841       4.288002376512e-11       1.460110198036e-12      -6.309277675449e-13       9.081712615496e-15       5.110561289970e-16       6.862968342627e-17      -1.654567006116e-17 
 1842       4.272386104364e-11       1.465583938519e-12      -6.358573687451e-13       9.070370998971e-15       5.098485643287e-16       6.922728403437e-17      -1.665997374412e-17 
 1843       4.256863107408e-11       1.471029569278e-12      -6.412840371130e-13       9.059030978893e-15       5.086443634713e-16       6.981503177077e-17      -1.677115061388e-17 
 1844       4.241436028543e-11       1.476444270253e-12      -6.472008298011e-13       9.047693294382e-15       5.074435164611e-16       7.039336956813e-17      -1.687921320389e-17 
 1845       4.226107520861e-11       1.481825209520e-12      -6.536007686444e-13       9.036358687477e-15       5.062460132316e-16       7.096274239351e-17      -1.698417413667e-17 
 1846       4.210880247662e-11       1.487169543266e-12      -6.604768401108e-13       9.025027903141e-15       5.050518436132e-16       7.152359725122e-17      -1.708604612399e-17 
 1847       4.195756882464e-11       1.492474415783e-12      -6.678219952504e-13       9.013701689270e-15       5.038609973338e-16       7.207638318565e-17      -1.718484196694e-17 
 1848       4.180740109021e-11       1.497736959444e-12      -6.756291496458e-13       9.002380796687e-15       5.026734640175e-16       7.262155128402e-17      -1.728057455610e-17 
 1849       4.165832621332e-11       1.502954294691e-12      -6.838911833615e-13       8.991065979155e-15       5.014892331854e-16       7.315955467925e-17      -1.737325687169e-17 
 1850       4.151037123655e-11       1.508123530020e-12      -6.926009408939e-13       8.979757993376e-15       5.003082942550e-16       7.369084855275e-17      -1.746290198369e-17 
 1851       4.136356330521e-11       1.513241761962e-12      -7.017512311211e-13       8.968457598995e-15       4.991306365398e-16       7.421589013719e-17      -1.754952305196e-17 
 1852       4.121792966749e-11       1.518306075069e-12      -7.113348272526e-13       8.957165558606e-15       4.979562492497e-16       7.473513871939e-17      -1.763313332641e-17 
 1853       4.107349767453e-11       1.523313541897e-12      -7.213444667795e-13       8.945882637752e-15       4.967851214903e-16       7.524905564304e-17      -1.771374614713e-17 
 1854       4.093029478063e-11       1.528261222994e-12      -7.317728514238e-13       8.934609604932e-15       4.956172422632e-16       7.575810431158e-17      -1.779137494448e-17 
 1855       4.078834854334e-11       1.533146166877e-12      -7.426126470883e-13       8.923347231606e-15       4.944526004653e-16       7.626275019097e-17      -1.786603323932e-17 
 1856       4.064768662357e-11       1.537965410022e-12      -7.538564838070e-13       8.912096292193e-15       4.932911848892e-16       7.676346081252e-17      -1.793773464305e-17 
 1857       4.050833678576e-11       1.542715976845e-12      -7.654969556939e-13       8.900857564079e-15       4.921329842224e-16       7.726070577568e-17      -1.800649285780e-17 
 1858       4.037032689803e-11       1.547394879690e-12      -7.775266208940e-13       8.889631827623e-15       4.909779870477e-16       7.775495675087e-17      -1.807232167655e-17 
 1859       4.023368493223e-11       1.551999118808e-12      -7.899380015318e-13       8.878419866153e-15       4.898261818429e-16       7.824668748228e-17      -1.813523498330e-17 
 1860       4.009843896416e-11       1.556525682343e-12      -8.027235836625e-13       8.867222465979e-15       4.886775569801e-16       7.873637379066e-17      -1.819524675313e-17 
 1861       3.996461717364e-11       1.560971546318e-12      -8.158758172205e-13       8.856040416390e-15       4.875321007263e-16       7.922449357617e-17      -1.825237105243e-17 
 1862       3.983224784470e-11       1.565333674617e-12      -8.293871159702e-13       8.844874509659e-15       4.863898012428e-16       7.971152682116e-17      -1.830662203896e-17 
 1863       3.970135936563e-11       1.569609018970e-12      -8.432498574553e-13       8.833725541051e-15       4.852506465850e-16       8.019795559299e-17      -1.835801396205e-17 
 1864       3.957198022920e-11       1.573794518936e-12      -8.574563829489e-13       8.822594308820e-15       4.841146247025e-16       8.068426404684e-17      -1.840656116267e-17 
 1865       3.944413903273e-11       1.577887101890e-12      -8.719989974029e-13       8.811481614219e-15       4.829817234386e-16       8.117093842851e-17      -1.845227807363e-17 
 1866       3.931786447825e-11       1.581883683002e-12      -8.868699693982e-13       8.800388261500e-15       4.818519305303e-16       8.165846707724e-17      -1.849517921967e-17 
 1867       3.919318537262e-11       1.585781165227e-12      -9.020615310946e-13       8.789315057919e-15       4.807252336083e-16       8.214734042851e-17      -1.853527921763e-17 
 1868       3.907013062768e-11       1.589576439284e-12      -9.175658781800e-13       8.778262813739e-15       4.796016201964e-16       8.263805101685e-17      -1.857259277656e-17 
 1869       3.894872926034e-11       1.593266383644e-12      -9.333751698208e-13       8.767232342234e-15       4.784810777117e-16       8.313109347868e-17      -1.860713469788e-17 
 1870       3.882900545061e-11       1.596848260724e-12      -9.494812848859e-13       8.756224380806e-15       4.773635943299e-16       8.362684289894e-17      -1.863892323887e-17 
 1871       3.871096367287e-11       1.600320908899e-12      -9.658750886333e-13       8.745239353643e-15       4.762491615891e-16       8.412518880466e-17      -1.866799023172e-17 
 1872       3.859460344850e-11       1.603683559788e-12      -9.825471601847e-13       8.734277607209e-15       4.751377718063e-16       8.462589831263e-17      -1.869437104395e-17 
 1873       3.847992427738e-11       1.606935442887e-12      -9.994880356714e-13       8.723339488964e-15       4.740294172130e-16       8.512873752421e-17      -1.871810122247e-17 
 1874       3.836692563791e-11       1.610075785564e-12      -1.016688208176e-12       8.712425347370e-15       4.729240899554e-16       8.563347152391e-17      -1.873921649386e-17 
 1875       3.825560698692e-11       1.613103813059e-12      -1.034138127674e-12       8.701535531886e-15       4.718217820941e-16       8.613986437806e-17      -1.875775276459e-17 
 1876       3.814596775967e-11       1.616018748481e-12      -1.051828200975e-12       8.690670392972e-15       4.707224856041e-16       8.664767913345e-17      -1.877374612129e-17 
 1877       3.803800736979e-11       1.618819812805e-12      -1.069748791663e-12       8.679830282092e-15       4.696261923745e-16       8.715667781593e-17      -1.878723283100e-17 
 1878       3.793172520926e-11       1.621506224872e-12      -1.087890220042e-12       8.669015551711e-15       4.685328942085e-16       8.766662142908e-17      -1.879824934141e-17 
 1879       3.782712064835e-11       1.624077201382e-12      -1.106242763071e-12       8.658226555297e-15       4.674425828231e-16       8.817726995285e-17      -1.880683228115e-17 
 1880       3.772419303560e-11       1.626531956899e-12      -1.124796654311e-12       8.647463647326e-15       4.663552498491e-16       8.868838234217e-17      -1.881301845998e-17 
 1881       3.762294169778e-11       1.628869703840e-12      -1.143542083865e-12       8.636727183277e-15       4.652708868308e-16       8.919971652560e-17      -1.881684486909e-17 
 1882       3.752336593984e-11       1.631089652479e-12      -1.162469198318e-12       8.626017519637e-15       4.641894852262e-16       8.971102940399e-17      -1.881834868135e-17 
 1883       3.742546504491e-11       1.633191010944e-12      -1.181568100677e-12       8.615335013901e-15       4.631110364064e-16       9.022207684907e-17      -1.881756725153e-17 
 1884       3.732923827418e-11       1.635172985211e-12      -1.200828850320e-12       8.604680024575e-15       4.620355316556e-16       9.073261370213e-17      -1.881453811659e-17 
 1885       3.723468486697e-11       1.637034779107e-12      -1.220241462927e-12       8.594052911173e-15       4.609629621714e-16       9.124239377263e-17      -1.880929899591e-17 
 1886       3.714180404061e-11       1.638775594302e-12      -1.239795910430e-12       8.583454034221e-15       4.598933190639e-16       9.175116983685e-17      -1.880188779153e-17 
 1887       3.705059499042e-11       1.640394630310e-12      -1.259482120950e-12       8.572883755257e-15       4.588265933561e-16       9.225869363653e-17      -1.879234258844e-17 
 1888       3.696105688971e-11       1.641891084489e-12      -1.279289978739e-12       8.562342436832e-15       4.577627759837e-16       9.276471587750e-17      -1.878070165480e-17 
 1889       3.687318888970e-11       1.643264152032e-12      -1.299209324124e-12       8.551830442513e-15       4.567018577947e-16       9.326898622829e-17      -1.876700344221e-17 
 1890       3.678699011950e-11       1.644513025971e-12      -1.319229953445e-12       8.541348136880e-15       4.556438295495e-16       9.377125331883e-17      -1.875128658595e-17 
 1891       3.670245968605e-11       1.645636897171e-12      -1.339341618997e-12       8.530895885533e-15       4.545886819206e-16       9.427126473904e-17      -1.873358990523e-17 
 1892       3.661959667413e-11       1.646634954331e-12      -1.359534028974e-12       8.520474055086e-15       4.535364054927e-16       9.476876703747e-17      -1.871395240347e-17 
 1893       3.653840014628e-11       1.647506383977e-12      -1.379796847409e-12       8.510083013174e-15       4.524869907623e-16       9.526350571996e-17      -1.869241326851e-17 
 1894       3.645886914276e-11       1.648250370464e-12      -1.400119694114e-12       8.499723128450e-15       4.514404281376e-16       9.575522524823e-17      -1.866901187289e-17 
 1895       3.638100268155e-11       1.648866095972e-12      -1.420492144625e-12       8.489394770589e-15       4.503967079384e-16       9.624366903859e-17      -1.864378777410e-17 
 1896       3.630479975829e-11       1.649352740502e-12      -1.440903730138e-12       8.479098310287e-15       4.493558203960e-16       9.672857946051e-17      -1.861678071483e-17 
 1897       3.623025934622e-11       1.649709481877e-12      -1.461343937456e-12       8.468834119262e-15       4.483177556532e-16       9.720969783529e-17      -1.858803062319e-17 
 1898       3.615738039617e-11       1.649935495738e-12      -1.481802208928e-12       8.458602570259e-15       4.472825037637e-16       9.768676443469e-17      -1.855757761304e-17 
 1899       3.608616183654e-11       1.650029955541e-12      -1.502267942390e-12       8.448404037044e-15       4.462500546923e-16       9.815951847957e-17      -1.852546198415e-17 
 1900       3.601660257321e-11       1.649992032557e-12      -1.522730491106e-12       8.438238894412e-15       4.452203983148e-16       9.862769813851e-17      -1.849172422252e-17 
 1901       3.594870148955e-11       1.649820895865e-12      -1.543179163713e-12       8.428107518182e-15       4.441935244177e-16       9.909104052647e-17      -1.845640500059e-17 
 1902       3.588245744634e-11       1.649515712356e-12      -1.563603224158e-12       8.418010285204e-15       4.431694226982e-16       9.954928170342e-17      -1.841954517754e-17 
 1903       3.581786928177e-11       1.649075646727e-12      -1.583991891642e-12       8.407947573357e-15       4.421480827638e-16       1.000021566730e-16      -1.838118579948e-17 
 1904       3.575493581139e-11       1.648499861477e-12      -1.604334340560e-12       8.397919761546e-15       4.411294941323e-16       1.004493993810e-16      -1.834136809975e-17 
 1905       3.569365582805e-11       1.647787516909e-12      -1.624619700446e-12       8.387927229713e-15       4.401136462319e-16       1.008907427144e-16      -1.830013349915e-17 
 1906       3.563402810192e-11       1.646937771125e-12      -1.644837055908e-12       8.377970358829e-15       4.391005284008e-16       1.013259184994e-16      -1.825752360620e-17 
 1907       3.557605138036e-11       1.645949780024e-12      -1.664975446575e-12       8.368049530898e-15       4.380901298869e-16       1.017546575007e-16      -1.821358021739e-17 
 1908       3.551972438799e-11       1.644822697301e-12      -1.685023867038e-12       8.358165128959e-15       4.370824398480e-16       1.021766894195e-16      -1.816834531743e-17 
 1909       3.546504252450e-11       1.643556017195e-12      -1.704972028528e-12       8.348317452541e-15       4.360774480870e-16       1.025917916135e-16      -1.812185758379e-17 
 1910       3.541198793088e-11       1.642150605626e-12      -1.724812650468e-12       8.338506463314e-15       4.350751472641e-16       1.029999356653e-16      -1.807414187054e-17 
 1911       3.536053934700e-11       1.640607676961e-12      -1.744539186372e-12       8.328732037489e-15       4.340755307015e-16       1.034011419345e-16      -1.802521964436e-17 
 1912       3.531067540659e-11       1.638928451985e-12      -1.764145063671e-12       8.318994050186e-15       4.330785916488e-16       1.037954309396e-16      -1.797511247315e-17 
 1913       3.526237463713e-11       1.637114157914e-12      -1.783623683677e-12       8.309292375433e-15       4.320843232835e-16       1.041828233577e-16      -1.792384202607e-17 
 1914       3.521561545967e-11       1.635166028400e-12      -1.802968421548e-12       8.299626886162e-15       4.310927187102e-16       1.045633400252e-16      -1.787143007377e-17 
 1915       3.517037618870e-11       1.633085303542e-12      -1.822172626260e-12       8.289997454209e-15       4.301037709613e-16       1.049370019380e-16      -1.781789848845e-17 
 1916       3.512663503200e-11       1.630873229894e-12      -1.841229620566e-12       8.280403950312e-15       4.291174729962e-16       1.053038302515e-16      -1.776326924404e-17 
 1917       3.508437009048e-11       1.628531060475e-12      -1.860132700970e-12       8.270846244111e-15       4.281338177013e-16       1.056638462807e-16      -1.770756441635e-17 
 1918       3.504355935807e-11       1.626060054779e-12      -1.878875137686e-12       8.261324204140e-15       4.271527978903e-16       1.060170715012e-16      -1.765080618316e-17 
 1919       3.500418072152e-11       1.623461478779e-12      -1.897450174611e-12       8.251837697834e-15       4.261744063035e-16       1.063635275486e-16      -1.759301682439e-17 
 1920       3.496621196031e-11       1.620736604943e-12      -1.915851029290e-12       8.242386591522e-15       4.251986356082e-16       1.067032362192e-16      -1.753421872223e-17 
 1921       3.492963074647e-11       1.617886712238e-12      -1.934070892879e-12       8.232970750424e-15       4.242254783981e-16       1.070362194699e-16      -1.747443436127e-17 
 1922       3.489441464443e-11       1.614913086139e-12      -1.952102930116e-12       8.223590038653e-15       4.232549271938e-16       1.073624994191e-16      -1.741368632865e-17 
 1923       3.486054111089e-11       1.611817018642e-12      -1.969940279283e-12       8.214244319214e-15       4.222869744419e-16       1.076820983461e-16      -1.735199731420e-17 
 1924       3.482798749467e-11       1.608599808268e-12      -1.987576052178e-12       8.204933453995e-15       4.213216125155e-16       1.079950386919e-16      -1.728939011054e-17 
 1925       3.479673103655e-11       1.605262760076e-12      -2.005003334077e-12       8.195657303775e-15       4.203588337139e-16       1.083013430592e-16      -1.722588761327e-17 
 1926       3.476674886915e-11       1.601807185669e-12      -2.022215183703e-12       8.186415728216e-15       4.193986302624e-16       1.086010342129e-16      -1.716151282107e-17 
 1927       3.473801801676e-11       1.598234403204e-12      -2.039204633191e-12       8.177208585861e-15       4.184409943123e-16       1.088941350801e-16      -1.709628883584e-17 
 1928       3.471051539519e-11       1.594545737403e-12      -2.055964688055e-12       8.168035734137e-15       4.174859179405e-16       1.091806687502e-16      -1.703023886286e-17 
 1929       3.468421781166e-11       1.590742519557e-12      -2.072488327154e-12       8.158897029348e-15       4.165333931499e-16       1.094606584755e-16      -1.696338621092e-17 
 1930       3.465910196460e-11       1.586826087543e-12      -2.088768502662e-12       8.149792326677e-15       4.155834118689e-16       1.097341276714e-16      -1.689575429241e-17 
 1931       3.463514444356e-11       1.582797785823e-12      -2.104798140030e-12       8.140721480184e-15       4.146359659512e-16       1.100010999164e-16      -1.682736662354e-17 
 1932       3.461232172901e-11       1.578658965460e-12      -2.120570137953e-12       8.131684342800e-15       4.136910471760e-16       1.102615989523e-16      -1.675824682440e-17 
 1933       3.459061019223e-11       1.574410984127e-12      -2.136077368339e-12       8.122680766330e-15       4.127486472478e-16       1.105156486849e-16      -1.668841861917e-17 
 1934       3.456998609515e-11       1.570055206110e-12      -2.151312676275e-12       8.113710601452e-15       4.118087577959e-16       1.107632731838e-16      -1.661790583617e-17 
 1935       3.455042559022e-11       1.565593002325e-12      -2.166268879992e-12       8.104773697708e-15       4.108713703750e-16       1.110044966828e-16      -1.654673240807e-17 
 1936       3.453190472022e-11       1.561025750320e-12      -2.180938770832e-12       8.095869903513e-15       4.099364764643e-16       1.112393435801e-16      -1.647492237201e-17 
 1937       3.451439941816e-11       1.556354834288e-12      -2.195315113216e-12       8.086999066143e-15       4.090040674681e-16       1.114678384387e-16      -1.640249986971e-17 
 1938       3.449788550713e-11       1.551581645075e-12      -2.209390644609e-12       8.078161031740e-15       4.080741347151e-16       1.116900059862e-16      -1.632948914763e-17 
 1939       3.448233870011e-11       1.546707580189e-12      -2.223158075486e-12       8.069355645307e-15       4.071466694585e-16       1.119058711157e-16      -1.625591455710e-17 
 1940       3.446773459987e-11       1.541734043807e-12      -2.236610089300e-12       8.060582750708e-15       4.062216628761e-16       1.121154588854e-16      -1.618180055448e-17 
 1941       3.445404869881e-11       1.536662446788e-12      -2.249739342449e-12       8.051842190665e-15       4.052991060698e-16       1.123187945195e-16      -1.610717170125e-17 
 1942       3.444125637881e-11       1.531494206679e-12      -2.262538464240e-12       8.043133806758e-15       4.043789900658e-16       1.125159034075e-16      -1.603205266418e-17 
 1943       3.442933291106e-11       1.526230747724e-12      -2.275000056858e-12       8.034457439421e-15       4.034613058142e-16       1.127068111056e-16      -1.595646821547e-17 
 1944       3.441825345597e-11       1.520873500875e-12      -2.287116695331e-12       8.025812927941e-15       4.025460441892e-16       1.128915433360e-16      -1.588044323287e-17 
 1945       3.440799306297e-11       1.515423903797e-12      -2.298880927496e-12       8.017200110459e-15       4.016331959887e-16       1.130701259875e-16      -1.580400269983e-17 
 1946       3.439852667039e-11       1.509883400884e-12      -2.310285273970e-12       8.008618823963e-15       4.007227519343e-16       1.132425851159e-16      -1.572717170562e-17 
 1947       3.438982910531e-11       1.504253443258e-12      -2.321322228109e-12       8.000068904290e-15       3.998147026711e-16       1.134089469439e-16      -1.564997544549e-17 
 1948       3.438187493699e-11       1.498535604326e-12      -2.331985414409e-12       7.991550142311e-15       3.989090393953e-16       1.135692323209e-16      -1.557243294686e-17 
 1949       3.437463803622e-11       1.492731927339e-12      -2.342273073263e-12       7.983062152119e-15       3.980057557410e-16       1.137234400560e-16      -1.549453819609e-17 
 1950       3.436809201238e-11       1.486844580458e-12      -2.352184602315e-12       7.974604501848e-15       3.971048459070e-16       1.138715634599e-16      -1.541627887020e-17 
 1951       3.436221035940e-11       1.480875741467e-12      -2.361719400417e-12       7.966176757390e-15       3.962063040310e-16       1.140135958748e-16      -1.533764259785e-17 
 1952       3.435696645558e-11       1.474827597782e-12      -2.370876867625e-12       7.957778482393e-15       3.953101241888e-16       1.141495306740e-16      -1.525861695928e-17 
 1953       3.435233356349e-11       1.468702346467e-12      -2.379656405211e-12       7.949409238261e-15       3.944163003949e-16       1.142793612625e-16      -1.517918948625e-17 
 1954       3.434828482978e-11       1.462502194244e-12      -2.388057415656e-12       7.941068584146e-15       3.935248266021e-16       1.144030810764e-16      -1.509934766198e-17 
 1955       3.434479328506e-11       1.456229357508e-12      -2.396079302662e-12       7.932756076948e-15       3.926356967011e-16       1.145206835837e-16      -1.501907892111e-17 
 1956       3.434183184372e-11       1.449886062338e-12      -2.403721471150e-12       7.924471271311e-15       3.917489045209e-16       1.146321622836e-16      -1.493837064959e-17 
 1957       3.433937330378e-11       1.443474544511e-12      -2.410983327266e-12       7.916213719620e-15       3.908644438286e-16       1.147375107073e-16      -1.485721018467e-17 
 1958       3.433739034677e-11       1.436997049513e-12      -2.417864278382e-12       7.907982971999e-15       3.899823083290e-16       1.148367224175e-16      -1.477558481480e-17 
 1959       3.433585553754e-11       1.430455832553e-12      -2.424363733099e-12       7.899778576305e-15       3.891024916648e-16       1.149297910087e-16      -1.469348177959e-17 
 1960       3.433474132414e-11       1.423853158573e-12      -2.430481101252e-12       7.891600078127e-15       3.882249874164e-16       1.150167101074e-16      -1.461088826976e-17 
 1961       3.433402003765e-11       1.417191302265e-12      -2.436215793913e-12       7.883447020784e-15       3.873497891017e-16       1.150974733718e-16      -1.452779142704e-17 
