# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_fld            15:(.)w_fld              16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_tot            19:(.)p_tot              20:(.)p_tot_prime        21:gr.fac. D             22:gr.fac. f          
       1.644907667803e+03       1.827345096830e-04       2.032764912756e+02       1.034920463369e+01       1.360765586899e+04       8.267569399658e+00       2.239694513558e+07       1.073934306751e+02       2.019300467714e+01       1.215461155618e+01       6.077305778091e+01       4.662066853358e+00       1.543762992385e+00       1.156781261453e-07      -9.500000000000e-01       9.323295566667e+00       1.071060365499e+02       1.071060365499e+02       1.138252963043e+01      -2.863482565377e-01       1.046735284372e-03       7.633507033925e-01 
       1.627310583829e+03       1.861524482525e-04       2.049920472349e+02       1.016630657585e+01       1.360594031303e+04       8.355863094028e+00       2.215469661464e+07       1.082148789850e+02       1.934318809268e+01       1.176891471680e+01       5.884457358399e+01       4.466185434141e+00       1.478691380607e+00       1.154917631453e-07      -9.500000000000e-01       8.930927451023e+00       1.033537893941e+02       1.033537893941e+02       1.090339645212e+01      -2.723604014555e-01       1.055370204853e-03       7.652656919188e-01 
       1.609901637604e+03       1.896318557728e-04       2.067197845613e+02       9.986765780490e+00       1.360421257570e+04       8.445092026808e+00       2.191504831651e+07       1.090407680174e+02       1.852913578594e+01       1.139545702230e+01       5.697728511152e+01       4.278540688700e+00       1.416360570820e+00       1.153057003850e-07      -9.500000000000e-01       8.555072030603e+00       9.973549075437e+01       9.973549075437e+01       1.044442973346e+01      -2.590590548301e-01       1.064098201237e-03       7.671701462076e-01 
       1.592678817670e+03       1.931737934819e-04       2.084597680191e+02       9.810518019177e+00       1.360247259224e+04       8.535265977954e+00       2.167797243819e+07       1.098711010674e+02       1.774934262795e+01       1.103385009340e+01       5.516925046700e+01       4.098786127567e+00       1.356655168004e+00       1.151199373807e-07      -9.500000000000e-01       8.195034373549e+00       9.624626380459e+01       9.624626380459e+01       1.000478072581e+01      -2.464103547052e-01       1.072920281457e-03       7.690640422293e-01 
       1.575640134072e+03       1.967793402937e-04       2.102120626115e+02       9.637500341475e+00       1.360072029765e+04       8.626394827664e+00       2.144344147357e+07       1.107058812257e+02       1.700236683264e+01       1.068371787506e+01       5.341858937529e+01       3.926589840016e+00       1.299464634553e+00       1.149344736495e-07      -9.500000000000e-01       7.850148794004e+00       9.288141283194e+01       9.288141283194e+01       9.583636400912e+00      -2.343821181045e-01       1.081837464307e-03       7.709473574482e-01 
       1.558783618134e+03       2.004495930813e-04       2.119767335826e+02       9.467651048718e+00       1.359895562668e+04       8.718488557375e+00       2.121142821022e+07       1.115451113777e+02       1.628682729108e+01       1.034469624543e+01       5.172348122715e+01       3.761633880580e+00       1.244683085836e+00       1.147493087093e-07      -9.500000000000e-01       7.519777621300e+00       8.963641638028e+01       8.963641638028e+01       9.180217947616e+00      -2.229437573374e-01       1.090850779564e-03       7.728200708103e-01 
       1.542107322223e+03       2.041856669754e-04       2.137538464189e+02       9.300909668302e+00       1.359717851384e+04       8.811557250764e+00       2.098190572629e+07       1.123887942035e+02       1.560140101790e+01       1.001643263718e+01       5.008216318592e+01       3.603613681402e+00       1.192209094348e+00       1.145644420787e-07      -9.500000000000e-01       7.203310020951e+00       8.650692065792e+01       8.650692065792e+01       8.793779331794e+00      -2.120662004981e-01       1.099961268104e-03       7.746821627305e-01 
       1.525609319534e+03       2.079886956607e-04       2.155434668517e+02       9.137216928542e+00       1.359538889341e+04       8.905611094764e+00       2.075484738737e+07       1.132369321767e+02       1.494482070517e+01       9.698585670854e+00       4.849292835427e+01       3.452237489300e+00       1.141945502117e+00       1.143798732770e-07      -9.500000000000e-01       6.900160865257e+00       8.348873319923e+01       8.348873319923e+01       8.423605916932e+00      -2.017218159490e-01       1.109169982025e-03       7.765336150795e-01 
       1.509287703858e+03       2.118598316745e-04       2.173456608585e+02       8.976514734031e+00       1.359358669940e+04       9.000660380587e+00       2.053022684344e+07       1.140895275643e+02       1.431587237925e+01       9.390824799809e+00       4.695412399904e+01       3.307225826531e+00       1.093799240998e+00       1.141956018246e-07      -9.500000000000e-01       6.609769651444e+00       8.057781677027e+01       8.057781677027e+01       8.069013142744e+00      -1.918843405852e-01       1.118477984764e-03       7.783744111720e-01 
       1.493140589370e+03       2.158002467162e-04       2.191604946654e+02       8.818746141536e+00       1.359177186560e+04       9.096715504751e+00       2.030801802584e+07       1.149465824261e+02       1.371339315620e+01       9.092829966510e+00       4.546414983255e+01       3.168310974246e+00       1.047681160536e+00       1.140116272422e-07      -9.500000000000e-01       6.331599465330e+00       7.777028350885e+01       7.777028350885e+01       7.729345259403e+00      -1.825288116925e-01       1.127886351221e-03       7.802045357524e-01 
       1.477166110403e+03       2.198111319608e-04       2.209880347485e+02       8.663855336385e+00       1.358994432551e+04       9.193786970131e+00       2.008819514424e+07       1.158080986143e+02       1.313626909172e+01       8.804291269660e+00       4.402145634830e+01       3.035236477681e+00       1.003505863066e+00       1.138279490517e-07      -9.500000000000e-01       6.065135988606e+00       7.506238928980e+01       7.506238928980e+01       7.403974115039e+00      -1.736315022154e-01       1.137396167886e-03       7.820239749811e-01 
       1.461362421241e+03       2.238936983748e-04       2.228283478363e+02       8.511787609354e+00       1.358810401243e+04       9.291885387002e+00       1.987073268368e+07       1.166740777728e+02       1.258343312152e+01       8.524908641921e+00       4.262454320960e+01       2.907756672168e+00       9.611915457625e-01       1.136445667756e-07      -9.500000000000e-01       5.809886547895e+00       7.245052830675e+01       7.245052830675e+01       7.092297994271e+00      -1.651698592659e-01       1.147008532957e-03       7.838327164215e-01 
       1.445727695897e+03       2.280491770343e-04       2.246815009116e+02       8.362489334038e+00       1.358625085935e+04       9.391021474105e+00       1.965560540163e+07       1.175445213372e+02       1.205386308838e+01       8.254391537855e+00       4.127195768927e+01       2.785636229098e+00       9.206598493310e-01       1.134614799371e-07      -9.500000000000e-01       5.565379203834e+00       6.993122786190e+01       6.993122786190e+01       6.793740505613e+00      -1.571224457076e-01       1.156724556472e-03       7.856307490260e-01 
       1.430260127910e+03       2.322788194597e-04       2.265475612134e+02       8.215907944693e+00       1.358438479905e+04       9.491206059717e+00       1.944278832506e+07       1.184194305342e+02       1.154657985227e+01       7.992458631775e+00       3.996229315887e+01       2.668649720986e+00       8.818357130682e-01       1.132786880603e-07      -9.500000000000e-01       5.331161878486e+00       6.750114335567e+01       6.750114335567e+01       6.507749515707e+00      -1.494688846626e-01       1.166545360436e-03       7.874180631208e-01 
       1.414957930130e+03       2.365838979462e-04       2.284265962391e+02       8.071991914544e+00       1.358250576402e+04       9.592450082731e+00       1.923225674761e+07       1.192988063816e+02       1.106064547999e+01       7.738837525174e+00       3.869418762587e+01       2.556581204842e+00       8.446472360238e-01       1.130961906700e-07      -9.500000000000e-01       5.106801519481e+00       6.515705346846e+01       6.515705346846e+01       6.233796128407e+00      -1.421898067927e-01       1.176472078947e-03       7.891946503917e-01 
       1.399819334517e+03       2.409657058959e-04       2.303186737465e+02       7.930690734542e+00       1.358061368652e+04       9.694764593751e+00       1.902398622667e+07       1.201826496874e+02       1.059516151097e+01       7.493264463446e+00       3.746632231723e+01       2.449223823075e+00       8.090255440047e-01       1.129139872916e-07      -9.500000000000e-01       4.891883299326e+00       6.289585552696e+01       6.289585552696e+01       5.971373706834e+00      -1.352668002166e-01       1.186505858330e-03       7.909605038704e-01 
       1.384842591930e+03       2.454255581704e-04       2.322238617557e+02       7.791954892577e+00       1.357870849851e+04       9.798160756189e+00       1.881795258064e+07       1.210709610503e+02       1.014926729606e+01       7.255484061591e+00       3.627742030796e+01       2.346379421186e+00       7.749046621773e-01       1.127320774517e-07      -9.500000000000e-01       4.686009848422e+00       6.071456104795e+01       6.071456104795e+01       5.719996936577e+00      -1.286823629296e-01       1.196647857267e-03       7.927156179186e-01 
       1.370025971933e+03       2.499647914371e-04       2.341422285516e+02       7.655735853107e+00       1.357679013171e+04       9.902649847378e+00       1.861413188605e+07       1.219637408587e+02       9.722138406323e+00       7.025249038627e+00       3.512624519314e+01       2.247858181555e+00       7.422213930313e-01       1.125504606772e-07      -9.500000000000e-01       4.488800520351e+00       5.861029145254e+01       5.861029145254e+01       5.479200928333e+00      -1.224198576004e-01       1.206899246931e-03       7.944599882126e-01 
       1.355367762587e+03       2.545847645193e-04       2.360738426859e+02       7.521986037230e+00       1.357485851758e+04       1.000824325969e+01       1.841250047492e+07       1.228609892914e+02       9.312985108625e+00       6.802319960428e+00       3.401159980214e+01       2.153478272639e+00       7.109151994797e-01       1.123691364960e-07      -9.500000000000e-01       4.299890688084e+00       5.658027394429e+01       5.658027394429e+01       5.248540358299e+00      -1.164634686265e-01       1.217261211120e-03       7.961936117294e-01 
       1.340866270258e+03       2.592868587631e-04       2.380187729790e+02       7.390658803166e+00       1.357291358728e+04       1.011495250169e+01       1.821303493191e+07       1.237627063167e+02       8.921050905536e+00       6.586464990725e+00       3.293232495363e+01       2.063065512928e+00       6.809280928790e-01       1.121881044368e-07      -9.500000000000e-01       4.118931069815e+00       5.462183754482e+01       5.462183754482e+01       5.027588644750e+00      -1.107981613329e-01       1.227734946394e-03       7.979164867303e-01 
       1.326519819421e+03       2.640724784033e-04       2.399770885224e+02       7.261708427142e+00       1.357095527174e+04       1.022278919923e+01       1.801571209171e+07       1.246688916926e+02       8.545611136589e+00       6.377459650004e+00       3.188729825002e+01       1.976453049045e+00       6.522045257625e-01       1.120073640289e-07      -9.500000000000e-01       3.945587083155e+00       5.273240928082e+01       5.273240928082e+01       4.815937159270e+00      -1.054096432085e-01       1.238321662213e-03       7.996286127450e-01 
       1.312326752460e+03       2.689430509323e-04       2.419488586810e+02       7.135090084682e+00       1.356898350158e+04       1.033176509666e+01       1.782050903632e+07       1.255795449667e+02       8.185971638441e+00       6.175086582059e+00       3.087543291029e+01       1.893481047392e+00       6.246912890880e-01       1.118269148024e-07      -9.500000000000e-01       3.779538226519e+00       5.090951051653e+01       5.090951051653e+01       4.613194471172e+00      -1.002843270768e-01       1.249022581074e-03       8.013299905567e-01 
       1.298285429487e+03       2.739000274800e-04       2.439341530952e+02       7.010759832291e+00       1.356699820717e+04       1.044189205795e+01       1.762740309245e+07       1.264946654764e+02       7.841467461401e+00       5.979135327952e+00       2.989567663976e+01       1.813996398772e+00       5.983374138104e-01       1.116467562883e-07      -9.500000000000e-01       3.620477486533e+00       4.915075342606e+01       4.915075342606e+01       4.418985623724e+00      -9.540929610349e-02       1.259838938655e-03       8.030206221862e-01 
       1.284394228142e+03       2.789448832022e-04       2.459330416831e+02       6.888674589509e+00       1.356499931858e+04       1.055318206788e+01       1.743637182885e+07       1.274142523484e+02       7.511461639993e+00       5.789402107142e+00       2.894701053571e+01       1.737852435438e+00       5.730940765965e-01       1.114668880181e-07      -9.500000000000e-01       3.468110770390e+00       4.745383760014e+01       4.745383760014e+01       4.232951440831e+00      -9.077227055049e-02       1.270771983955e-03       8.047005108748e-01 
       1.270651543412e+03       2.840791176687e-04       2.479455946429e+02       6.768792121353e+00       1.356298676562e+04       1.066564723322e+01       1.724739305378e+07       1.283383044990e+02       7.195344015239e+00       5.605689605568e+00       2.802844802784e+01       1.664908660057e+00       5.489145095090e-01       1.112873095244e-07      -9.500000000000e-01       3.322156362092e+00       4.581654678209e+01       4.581654678209e+01       4.054747862897e+00      -8.636157618671e-02       1.281822979436e-03       8.063696610689e-01 
       1.257055787446e+03       2.893042552565e-04       2.499718824550e+02       6.651071021117e+00       1.356096047781e+04       1.077929978395e+01       1.706044481243e+07       1.292668206343e+02       6.892530106522e+00       5.427806770445e+00       2.713903385223e+01       1.595030486066e+00       5.257539134905e-01       1.111080203402e-07      -9.500000000000e-01       3.182344401574e+00       4.423674572794e+01       4.423674572794e+01       3.884045310637e+00      -8.216611427411e-02       1.292993201174e-03       8.080280784043e-01 
       1.243605389365e+03       2.946218455623e-04       2.520119758847e+02       6.535470693535e+00       1.355892038438e+04       1.089415207441e+01       1.687550538437e+07       1.301997992500e+02       6.602460030917e+00       5.255568611581e+00       2.627784305791e+01       1.528088988970e+00       5.035693754898e-01       1.109290199995e-07      -9.500000000000e-01       3.048416385751e+00       4.271237718605e+01       4.271237718605e+01       3.720528075663e+00      -7.817533304933e-02       1.304283938999e-03       8.096757696886e-01 
       1.230298795089e+03       3.000334638095e-04       2.540659459840e+02       6.421951338291e+00       1.355686641428e+04       1.101021658459e+01       1.669255328109e+07       1.311372386319e+02       6.324597468004e+00       5.088796008995e+00       2.544398004497e+01       1.463960668092e+00       4.823197890760e-01       1.107503080369e-07      -9.500000000000e-01       2.920124690564e+00       4.124145899138e+01       4.124145899138e+01       3.563893736719e+00      -7.437920062620e-02       1.315696496649e-03       8.113127428851e-01 
       1.217134467151e+03       3.055407112584e-04       2.561338640944e+02       6.310473933878e+00       1.355479849617e+04       1.112750592130e+01       1.651156724347e+07       1.320791368555e+02       6.058428668251e+00       4.927315526639e+00       2.463657763319e+01       1.402527218356e+00       4.619657783932e-01       1.105718839878e-07      -9.500000000000e-01       2.797232113139e+00       3.982208127015e+01       3.982208127015e+01       3.413852600480e+00      -7.076817924782e-02       1.327232191915e-03       8.129390070973e-01 
       1.204110884523e+03       3.111452156404e-04       2.582158018492e+02       6.201000221788e+00       1.355271655841e+04       1.124603281944e+01       1.633252623940e+07       1.330254917869e+02       5.803461503119e+00       4.770959232035e+00       2.385479616018e+01       1.343675311674e+00       4.424696253172e-01       1.103937473884e-07      -9.500000000000e-01       2.679511433214e+00       3.845240375061e+01       3.845240375061e+01       3.270127165888e+00      -6.733320082080e-02       1.338892356798e-03       8.145545725507e-01 
       1.191226542438e+03       3.168486315858e-04       2.603118311756e+02       6.093492691036e+00       1.355062052909e+04       1.136581014325e+01       1.615540946128e+07       1.339763010826e+02       5.559224555152e+00       4.619564521631e+00       2.309782260815e+01       1.287296387529e+00       4.237951996765e-01       1.102158977756e-07      -9.500000000000e-01       2.566744993024e+00       3.713065317571e+01       3.713065317571e+01       3.132451611030e+00      -6.406564366730e-02       1.350678337658e-03       8.161594505767e-01 
       1.178479952217e+03       3.226526410545e-04       2.624220242976e+02       5.987914563003e+00       1.354851033596e+04       1.148685088755e+01       1.598019632367e+07       1.349315621898e+02       5.325266246360e+00       4.472973951699e+00       2.236486975849e+01       1.233286452369e+00       4.059078924114e-01       1.100383346870e-07      -9.500000000000e-01       2.458724294865e+00       3.585512081383e+01       3.585512081383e+01       3.000571301617e+00      -6.095731043407e-02       1.362591495371e-03       8.177536535965e-01 
       1.165869641097e+03       3.285589537893e-04       2.645464537378e+02       5.884229776598e+00       1.354638590652e+04       1.160916817905e+01       1.580686646091e+07       1.358912723469e+02       5.101154003276e+00       4.331035074603e+00       2.165517537302e+01       1.181545887451e+00       3.887745515457e-01       1.098610576611e-07      -9.500000000000e-01       2.355249615599e+00       3.462416006381e+01       3.462416006381e+01       2.874242320136e+00      -5.800040710049e-02       1.374633205483e-03       8.193371951032e-01 
       1.153394152063e+03       3.345693077673e-04       2.666851923207e+02       5.782402973725e+00       1.354424716794e+04       1.173277527761e+01       1.563539972477e+07       1.368554285837e+02       4.886473457158e+00       4.193600280261e+00       2.096800140131e+01       1.131979264762e+00       3.723634208538e-01       1.096840662370e-07      -9.500000000000e-01       2.256129637375e+00       3.343618415055e+01       3.343618415055e+01       2.753231014832e+00      -5.518752303069e-02       1.386804858375e-03       8.209100896452e-01 
       1.141052043675e+03       3.406854696530e-04       2.688383131745e+02       5.682399485054e+00       1.354209404709e+04       1.185768557754e+01       1.546577618211e+07       1.378240277218e+02       4.680827677849e+00       4.060526642633e+00       2.030263321317e+01       1.084495170688e+00       3.566440811087e-01       1.095073599545e-07      -9.500000000000e-01       2.161181093898e+00       3.228966390774e+01       3.228966390774e+01       2.637313567659e+00      -5.251161201751e-02       1.399107859413e-03       8.224723528097e-01 
       1.128841889905e+03       3.469092352696e-04       2.710058897337e+02       5.584185316090e+00       1.353992647053e+04       1.198391260893e+01       1.529797611263e+07       1.387970663752e+02       4.483836439882e+00       3.931675771089e+00       1.965837885544e+01       1.039006037111e+00       3.415873938031e-01       1.093309383543e-07      -9.500000000000e-01       2.070228431579e+00       3.118312564444e+01       3.118312564444e+01       2.526275580426e+00      -4.996597426879e-02       1.411543629118e-03       8.240240012055e-01 
       1.116762279971e+03       3.532424300766e-04       2.731879957419e+02       5.487727133530e+00       1.353774436452e+04       1.211147003893e+01       1.513198000655e+07       1.397745409502e+02       4.295135519463e+00       3.806913666485e+00       1.903456833243e+01       9.954279795982e-01       3.271654472394e-01       1.091548009777e-07      -9.500000000000e-01       1.983103484950e+00       3.011514909208e+01       3.011514909208e+01       2.419911678347e+00      -4.754423928878e-02       1.424113603325e-03       8.255650524455e-01 
       1.104811818175e+03       3.596869096464e-04       2.753847052544e+02       5.392992251901e+00       1.353554765501e+04       1.224037167313e+01       1.496776856238e+07       1.407564476468e+02       4.114376021048e+00       3.686110581814e+00       1.843055290907e+01       9.536806424178e-01       3.133515048886e-01       1.089789473669e-07      -9.500000000000e-01       1.899645165737e+00       2.908436542906e+01       2.908436542906e+01       2.318025130287e+00      -4.524034961000e-02       1.436819233352e-03       8.270955251304e-01 
       1.092989123741e+03       3.662445601536e-04       2.775960926401e+02       5.299948620483e+00       1.353333626762e+04       1.237063145687e+01       1.480532268470e+07       1.417427824584e+02       3.941223732259e+00       3.569140887270e+00       1.784570443635e+01       9.136870500621e-01       3.001199559223e-01       1.088033770647e-07      -9.500000000000e-01       1.819699165019e+00       2.808945537976e+01       2.808945537976e+01       2.220427484985e+00      -4.304854533316e-02       1.449661986160e-03       8.286154388317e-01 
       1.081292830653e+03       3.729172988801e-04       2.798222325848e+02       5.208564810496e+00       1.353111012768e+04       1.250226347661e+01       1.464462348197e+07       1.427335411726e+02       3.775358505945e+00       3.455882939603e+00       1.727941469802e+01       8.753734650266e-01       2.874462678278e-01       1.086280896146e-07      -9.500000000000e-01       1.743117667917e+00       2.712914738514e+01       2.712914738514e+01       2.126938222585e+00      -4.096334943460e-02       1.462643344532e-03       8.301248140739e-01 
       1.069721587504e+03       3.797070747184e-04       2.820632000935e+02       5.118810002556e+00       1.352886916017e+04       1.263528196130e+01       1.448565226431e+07       1.437287193722e+02       3.616473668254e+00       3.346218955615e+00       1.673109477807e+01       8.386692515709e-01       2.753069410164e-01       1.084530845610e-07      -9.500000000000e-01       1.669759080300e+00       2.620221584227e+01       2.620221584227e+01       2.037384420837e+00      -3.897955380311e-02       1.475764807234e-03       8.316236723177e-01 
       1.058274057332e+03       3.866158686765e-04       2.843190704930e+02       5.030653974393e+00       1.352661328977e+04       1.276970128377e+01       1.432839054141e+07       1.447283124350e+02       3.464275451610e+00       3.240034889666e+00       1.620017444833e+01       8.035067452132e-01       2.636794653434e-01       1.082783614490e-07      -9.500000000000e-01       1.599487766983e+00       2.530747941008e+01       2.530747941008e+01       1.951600435343e+00      -3.709220596960e-02       1.489027889192e-03       8.331120359444e-01 
       1.046948917469e+03       3.936456944157e-04       2.865899194347e+02       4.944067088824e+00       1.352434244083e+04       1.290553596208e+01       1.417282002035e+07       1.457323155354e+02       3.318482451560e+00       3.137220315077e+00       1.568610157539e+01       7.698211277162e-01       2.525422784572e-01       1.081039198242e-07      -9.500000000000e-01       1.532173800946e+00       2.444379937879e+01       2.444379937879e+01       1.869427593260e+00      -3.529659649521e-02       1.502434121667e-03       8.345899282368e-01 
       1.035744859391e+03       4.007985987759e-04       2.888758228969e+02       4.859020281969e+00       1.352205653737e+04       1.304280066101e+01       1.401892260351e+07       1.467407236444e+02       3.178825106471e+00       3.037668309291e+00       1.518834154645e+01       7.375503073335e-01       2.418747259022e-01       1.079297592332e-07      -9.500000000000e-01       1.467692723110e+00       2.361007810059e+01       2.361007810059e+01       1.790713899896e+00      -3.358824698477e-02       1.515985052429e-03       8.360573733629e-01 
       1.024660588562e+03       4.080766623064e-04       2.911768571880e+02       4.775485051724e+00       1.351975550307e+04       1.318151019338e+01       1.386668038649e+07       1.477535315307e+02       3.045045199134e+00       2.941275342673e+00       1.470637671336e+01       7.066348040950e-01       2.316570229002e-01       1.077558792233e-07      -9.500000000000e-01       1.405925312221e+00       2.280525747924e+01       2.280525747924e+01       1.715313757650e+00      -3.196289869470e-02       1.529682245937e-03       8.375143963604e-01 
       1.013694824285e+03       4.154819998283e-04       2.934930989486e+02       4.693433446459e+00       1.351743926131e+04       1.332167952156e+01       1.371607565605e+07       1.487707337612e+02       2.916895379332e+00       2.847941170850e+00       1.423970585425e+01       6.770176399203e-01       2.218702177416e-01       1.075822793424e-07      -9.500000000000e-01       1.346757364412e+00       2.202831751634e+01       2.202831751634e+01       1.643087696786e+00      -3.041650170555e-02       1.543527283516e-03       8.389610231178e-01 
       1.002846299559e+03       4.230167609887e-04       2.958246251547e+02       4.612838053961e+00       1.351510773511e+04       1.346332375887e+01       1.356709088803e+07       1.497923247021e+02       2.794138706508e+00       2.757568730458e+00       1.378784365229e+01       6.486442333545e-01       2.124961567162e-01       1.074089591393e-07      -9.500000000000e-01       1.290079482056e+00       2.127827491207e+01       2.127827491207e+01       1.573902117532e+00      -2.894520463103e-02       1.557521763543e-03       8.403972803578e-01 
       9.921137609269e+02       4.306831308169e-04       2.981715131202e+02       4.533671990599e+00       1.351276084714e+04       1.360645817105e+01       1.341970874541e+07       1.508182985195e+02       2.676548211679e+00       2.670064038201e+00       1.335032019101e+01       6.214622987349e-01       2.035174505209e-01       1.072359181633e-07      -9.500000000000e-01       1.235786871488e+00       2.055418171834e+01       2.055418171834e+01       1.507629043036e+00      -2.754534483698e-02       1.571667301627e-03       8.418231956224e-01 
       9.814959683322e+02       4.384833303129e-04       3.005338404996e+02       4.455908890719e+00       1.351039851976e+04       1.375109817773e+01       1.327391207623e+07       1.518486491803e+02       2.563906477784e+00       2.585336093114e+00       1.292668046557e+01       5.954217495997e-01       1.949174420810e-01       1.070631559645e-07      -9.500000000000e-01       1.183779149258e+00       1.985512404239e+01       1.985512404239e+01       1.444145882718e+00      -2.621343914457e-02       1.585965530798e-03       8.432387972538e-01 
       9.709916949777e+02       4.464196170304e-04       3.029116852909e+02       4.379522896253e+00       1.350802067497e+04       1.389725935393e+01       1.312968391166e+07       1.528833704533e+02       2.456005237693e+00       2.503296781923e+00       1.251648390962e+01       5.704746061616e-01       1.866801757262e-01       1.068906720940e-07      -9.500000000000e-01       1.133960156520e+00       1.918022079881e+01       1.918022079881e+01       1.383335205584e+00      -2.494617499400e-02       1.600418101693e-03       8.446441143786e-01 
       9.605997271819e+02       4.544942856634e-04       3.053051258384e+02       4.304488646549e+00       1.350562723442e+04       1.404495743151e+01       1.298700746404e+07       1.539224559097e+02       2.352644989138e+00       2.423860787415e+00       1.211930393708e+01       5.465749066747e-01       1.787903676633e-01       1.067184661032e-07      -9.500000000000e-01       1.086237781245e+00       1.852862250827e+01       1.852862250827e+01       1.325084523075e+00      -2.374040204542e-02       1.615026682746e-03       8.460391768918e-01 
       9.503188642395e+02       4.627096686573e-04       3.077142408352e+02       4.230781268404e+00       1.350321811943e+04       1.419420830073e+01       1.284586612495e+07       1.549658989246e+02       2.253634625842e+00       2.346945499708e+00       1.173472749854e+01       5.236786225308e-01       1.712333776930e-01       1.065465375445e-07      -9.500000000000e-01       1.040523787913e+00       1.789951014108e+01       1.789951014108e+01       1.269286081059e+00      -2.259312419557e-02       1.629792960381e-03       8.474240154391e-01 
       9.401479182821e+02       4.710681368266e-04       3.101391093264e+02       4.158376366313e+00       1.350079325094e+04       1.434502801173e+01       1.270624346328e+07       1.560136926777e+02       2.158791084182e+00       2.272470930343e+00       1.136235465172e+01       5.017435769283e-01       1.639951821157e-01       1.063748859710e-07      -9.500000000000e-01       9.967336543678e-01       1.729209400391e+01       1.729209400391e+01       1.215836660576e+00      -2.150149198930e-02       1.644718639205e-03       8.487986614011e-01 
       9.300857141415e+02       4.795720999699e-04       3.125798107118e+02       4.087250012908e+00       1.349835254955e+04       1.449743277610e+01       1.256812322333e+07       1.570658301543e+02       2.067939004709e+00       2.200359629100e+00       1.100179814550e+01       4.807293669637e-01       1.570623477789e-01       1.062035109364e-07      -9.500000000000e-01       9.547864155437e-01       1.670561266802e+01       1.670561266802e+01       1.164637386970e+00      -2.046279540642e-02       1.659805442205e-03       8.501631468767e-01 
       9.201310892137e+02       4.882240075075e-04       3.150364247484e+02       4.017378739604e+00       1.349589593551e+04       1.465143896840e+01       1.243148932300e+07       1.581223041464e+02       1.980910407928e+00       2.130536603450e+00       1.065268301725e+01       4.605972890011e-01       1.504220072163e-01       1.060324119951e-07      -9.500000000000e-01       9.146045137655e-01       1.613933193743e+01       1.613933193743e+01       1.115593547050e+00      -1.947445700517e-02       1.675055110943e-03       8.515175046671e-01 
       9.102828933246e+02       4.970263491325e-04       3.175090315539e+02       3.948739527434e+00       1.349342332871e+04       1.480706312776e+01       1.229632585184e+07       1.591831072540e+02       1.897544383708e+00       2.062929240570e+00       1.031464620285e+01       4.413102671818e-01       1.440618348337e-01       1.058615887025e-07      -9.500000000000e-01       8.761136553497e-01       1.559254385552e+01       1.559254385552e+01       1.068614413951e+00      -1.853402540461e-02       1.690469405764e-03       8.528617682586e-01 
       9.005399885970e+02       5.059816554598e-04       3.199977116091e+02       3.881309798072e+00       1.349093464865e+04       1.496432195942e+01       1.216261706931e+07       1.602482318859e+02       1.817686793775e+00       1.997467231827e+00       9.987336159134e+00       4.228327849425e-01       1.379700240968e-01       1.056910406143e-07      -9.500000000000e-01       8.392426732403e-01       1.506456574861e+01       1.506456574861e+01       1.023613079362e+00      -1.763916908906e-02       1.706050105989e-03       8.541959718070e-01 
       8.909012493192e+02       5.150924986868e-04       3.225025457608e+02       3.815067405045e+00       1.348842981450e+04       1.512323233631e+01       1.203034740291e+07       1.613176702612e+02       1.741189986718e+00       1.934082499659e+00       9.670412498297e+00       4.051308194148e-01       1.321352656802e-01       1.055207672873e-07      -9.500000000000e-01       8.039233954256e-01       1.455473930504e+01       1.455473930504e+01       9.805062928167e-01      -1.678767051861e-02       1.721799010126e-03       8.555201501224e-01 
       8.813655618151e+02       5.243614932831e-04       3.250236152252e+02       3.749990625122e+00       1.348590874504e+04       1.528381130072e+01       1.189950144640e+07       1.623914144100e+02       1.667912524990e+00       1.872709126781e+00       9.363545633906e+00       3.881717785849e-01       1.265467265348e-01       1.053507682788e-07      -9.500000000000e-01       7.700905188929e-01       1.406242968851e+01       1.406242968851e+01       9.392143077458e-01      -1.597742053054e-02       1.737717936075e-03       8.568343386518e-01 
       8.719318243152e+02       5.337912966735e-04       3.275610015902e+02       3.686058149887e+00       1.348337135867e+04       1.544607606585e+01       1.177006395805e+07       1.634694561753e+02       1.597718923402e+00       1.813283287630e+00       9.066416438150e+00       3.719244410976e-01       1.211940298372e-01       1.051810431468e-07      -9.500000000000e-01       7.376814888871e-01       1.358702468435e+01       1.358702468435e+01       8.996607340117e-01      -1.520641301705e-02       1.753808721338e-03       8.581385734636e-01 
       8.625989468297e+02       5.433846099232e-04       3.301147868186e+02       3.623249077475e+00       1.348081757344e+04       1.561004401746e+01       1.164201985883e+07       1.645517872136e+02       1.530479398620e+00       1.755743181991e+00       8.778715909954e+00       3.563588985933e-01       1.160672357832e-01       1.050115914501e-07      -9.500000000000e-01       7.066363832514e-01       1.312793387742e+01       1.312793387742e+01       8.617723966461e-01      -1.447273986585e-02       1.770073223226e-03       8.594328912333e-01 
